datetime,condo,focal_id,sex,behavior,grid_cell,cell_location,partner_id,partner_interaction
2018-08-05T15:30:00Z,6A,3MT,F,S,C09,B,2MB,Touch Partners
2018-08-05T15:30:00Z,6A,2MB,M,S,C09,B,3MT,Touch Partners
2018-08-05T15:30:00Z,6A,3FZ,F,S,C10,B,,
2018-08-05T15:31:00Z,6A,2KS,M,S,C17,B,,
2018-08-05T15:31:00Z,6A,3K2,F,S,C17,B,3M7,5 CM Partners
2018-08-05T15:31:00Z,6A,3M7,F,S,C17,B,3K2,5 CM Partners
2018-08-05T15:32:00Z,6A,2VM,M,S,LEG,,,
2018-08-05T15:33:00Z,6A,3O3,F,S,M,,,
2018-08-05T15:33:00Z,6A,2FP,M,S,M,,,
2018-08-05T15:34:00Z,6A,2HH,M,S,M,,,
2018-08-05T15:41:00Z,6B,2F9,M,S,A03,C,,
2018-08-05T15:41:00Z,6B,2MO,M,CRT,A05,B,3KK,Mating Partners
2018-08-05T15:41:00Z,6B,2MO,M,CRT,A05,B,3KP,5 CM Partners
2018-08-05T15:41:00Z,6B,3KK,F,CRT,A05,B,2MO,Mating Partners
2018-08-05T15:41:00Z,6B,3KK,F,CRT,A05,B,3KP,5 CM Partners
2018-08-05T15:41:00Z,6B,3KP,F,S,A05,B,3KK,5 CM Partners
2018-08-05T15:41:00Z,6B,3KP,F,S,A05,B,2MO,5 CM Partners
2018-08-05T15:42:00Z,6B,3VS,F,S,A07,T,,
2018-08-05T15:42:00Z,6B,2B3,M,S,A07,B,,
2018-08-05T15:43:00Z,6B,3N2,F,S,A11,I,3FX,5 CM Partners
2018-08-05T15:43:00Z,6B,3N2,F,S,A11,I,2OS,5 CM Partners
2018-08-05T15:43:00Z,6B,3FX,F,M,A11,B,3N2,5 CM Partners
2018-08-05T15:43:00Z,6B,3FX,F,M,A11,B,2OS,5 CM Partners
2018-08-05T15:43:00Z,6B,2OS,M,M,A11,B,3N2,5 CM Partners
2018-08-05T15:43:00Z,6B,2OS,M,M,A11,B,3FX,5 CM Partners
2018-08-05T15:47:00Z,6B,2SM,M,M,A17,C,,
2018-08-05T15:47:00Z,6B,3MS,F,S,A17,B,,
2018-08-05T15:48:00Z,6B,2B6,M,S,A18,C,,
2018-08-05T15:49:00Z,6B,3PS,F,S,C02,C,,
2018-08-05T15:49:00Z,6B,3PL,F,S,C04,B,,
2018-08-05T15:49:00Z,6B,3NF,F,S,C06,B,3XA,5 CM Partners
2018-08-05T15:49:00Z,6B,3NF,F,S,C06,B,2BW,5 CM Partners
2018-08-05T15:49:00Z,6B,3XA,F,S,C06,B,3NF,5 CM Partners
2018-08-05T15:49:00Z,6B,3XA,F,S,C06,B,2BW,5 CM Partners
2018-08-05T15:49:00Z,6B,2BW,M,S,C06,B,3NF,5 CM Partners
2018-08-05T15:49:00Z,6B,2BW,M,S,C06,B,3XA,5 CM Partners
2018-08-05T15:49:00Z,6B,2BW,M,S,C06,B,2PA,5 CM Partners
2018-08-05T15:49:00Z,6B,2PA,M,S,C06,C,2BW,5 CM Partners
2018-08-05T15:51:00Z,6B,3ZP,F,M,C12,T,,
2018-08-05T15:52:00Z,6B,3TL,F,S,C12,B,3WL,5 CM Partners
2018-08-05T15:52:00Z,6B,3WL,F,S,C12,B,3TL,5 CM Partners
2018-08-05T15:52:00Z,6B,2LM,M,S,C14,B,,
2018-08-05T15:52:00Z,6B,3OP,F,S,C16,T,3VX,5 CM Partners
2018-08-05T15:52:00Z,6B,3OP,F,S,C16,T,2FS,5 CM Partners
2018-08-05T15:52:00Z,6B,2FS,M,S,C16,B,3OP,5 CM Partners
2018-08-05T15:52:00Z,6B,2FS,M,S,C16,B,3VX,5 CM Partners
2018-08-05T15:52:00Z,6B,3VX,F,S,C16,B,3OP,5 CM Partners
2018-08-05T15:52:00Z,6B,3VX,F,S,C16,B,2FS,5 CM Partners
2018-08-05T15:54:00Z,6B,3PK,F,S,C18,B,,
2018-08-05T15:55:00Z,6B,2FW,M,S,M,,,
2018-08-05T15:56:00Z,6B,3TP,F,S,W,,,
2018-08-05T16:00:00Z,2A,2MW,M,S,A02,B,,
2018-08-05T16:01:00Z,2A,2P7,M,S,A09,C,,
2018-08-05T16:01:00Z,2A,3NM,F,S,A09,E,,
2018-08-05T16:02:00Z,2A,3KV,F,S,A09,C,,
2018-08-05T16:02:00Z,2A,3TV,F,COP,A10,B,2F3,Mating Partners
2018-08-05T16:02:00Z,2A,2F3,M,COP,A10,B,3TV,Mating Partners
2018-08-05T16:03:00Z,2A,3ZW,F,S,A17,B,,
2018-08-05T16:04:00Z,2A,2SX,M,S,B02,B,3SO,5 CM Partners
2018-08-05T16:04:00Z,2A,2SX,M,S,B02,B,2OM,5 CM Partners
2018-08-05T16:04:00Z,2A,2SX,M,S,B02,B,3S2,5 CM Partners
2018-08-05T16:04:00Z,2A,3SO,F,S,B02,B,2SX,5 CM Partners
2018-08-05T16:04:00Z,2A,3SO,F,S,B02,B,2OM,5 CM Partners
2018-08-05T16:04:00Z,2A,3SO,F,S,B02,B,3S2,5 CM Partners
2018-08-05T16:04:00Z,2A,2OM,M,CRT,B02,B,3S2,Mating Partners
2018-08-05T16:04:00Z,2A,2OM,M,CRT,B02,B,2SX,5 CM Partners
2018-08-05T16:04:00Z,2A,2OM,M,CRT,B02,B,3SO,5 CM Partners
2018-08-05T16:04:00Z,2A,3S2,F,CRT,B02,B,2OM,Mating Partners
2018-08-05T16:04:00Z,2A,3S2,F,CRT,B02,B,2SX,5 CM Partners
2018-08-05T16:04:00Z,2A,3S2,F,CRT,B02,B,3SO,5 CM Partners
2018-08-05T16:06:00Z,2A,2NW,M,CRT,C01,B,3TA,Mating Partners
2018-08-05T16:06:00Z,2A,3TA,F,CRT,C01,B,2NW,Mating Partners
2018-08-05T16:07:00Z,2A,2FB,M,S,C17,C,,
2018-08-05T16:07:00Z,2A,3AT,F,S,C17,C,,
2018-07-07T09:32:00Z,4A,2PH,M,S,C11,C,2VW,5 CM Partners
2018-07-07T09:32:00Z,4A,2VW,M,S,C11,C,2PH,5 CM Partners
2018-07-07T09:33:00Z,4A,2FA,M,S,C14,C,,
2018-07-07T09:34:00Z,4A,3LF,F,S,C18,C,,
2018-07-07T09:34:00Z,4A,2OY,M,CRT,C18,B,3YY,Mating Partners
2018-07-07T09:34:00Z,4A,2OY,M,CRT,C18,B,3W9,5 CM Partners
2018-07-07T09:34:00Z,4A,2OY,M,CRT,C18,B,3VP,5 CM Partners
2018-07-07T09:34:00Z,4A,3YY,F,CRT,C18,B,3W9,5 CM Partners
2018-07-07T09:34:00Z,4A,3YY,F,CRT,C18,B,3VP,5 CM Partners
2018-07-07T09:34:00Z,4A,3VP,F,S,C18,B,3W9,Touch Partners
2018-07-07T09:34:00Z,4A,3VP,F,S,C18,B,2OY,5 CM Partners
2018-07-07T09:34:00Z,4A,3VP,F,S,C18,B,3YY,5 CM Partners
2018-07-07T09:34:00Z,4A,3W9,F,S,C18,I,3VP,Touch Partners
2018-07-07T09:34:00Z,4A,3W9,F,S,C18,I,2OY,5 CM Partners
2018-07-07T09:34:00Z,4A,3W9,F,S,C18,I,3YY,5 CM Partners
2018-07-07T09:36:00Z,4A,3KM,F,S,M,,,
2018-07-07T09:36:00Z,4A,3NY,F,S,M,,,
2018-07-07T09:37:00Z,4A,3NL,F,S,LEG,,,
2018-07-07T09:38:00Z,4A,2NL,M,S,W,,,
2018-07-07T08:49:00Z,3A,3F2,F,S,A01,C,,
2018-07-07T08:49:00Z,3A,3PF,F,S,A02,C,,
2018-07-07T08:50:00Z,3A,3XV,F,S,A03,B,3VK,5 CM Partners
2018-07-07T08:50:00Z,3A,3VK,F,S,A03,B,3XV,5 CM Partners
2018-07-07T08:51:00Z,3A,2F7,M,S,A17,C,,
2018-07-07T08:53:00Z,3A,2VF,M,S,C02,C,,
2018-07-07T08:53:00Z,3A,2AZ,M,CRT,C06,C,3OK,Mating Partners
2018-07-07T08:53:00Z,3A,3OK,F,CRT,C06,C,2AZ,Mating Partners
2018-07-07T08:54:00Z,3A,2P3,M,CRT,C08,B,3H6,Mating Partners
2018-07-07T08:54:00Z,3A,3H6,F,CRT,C08,B,2P3,Mating Partners
2018-07-07T08:55:00Z,3A,2VB,M,CRT,C10,C,3MM,Mating Partners
2018-07-07T08:55:00Z,3A,2VB,M,CRT,C10,C,3WP,5 CM Partners
2018-07-07T08:55:00Z,3A,3MM,F,CRT,C10,C,2VB,Mating Partners
2018-07-07T08:55:00Z,3A,3MM,F,CRT,C10,C,3WP,5 CM Partners
2018-07-07T08:55:00Z,3A,2S6,M,S,C10,C,,
2018-07-07T08:55:00Z,3A,3WP,F,S,C10,C,3MM,5 CM Partners
2018-07-07T08:55:00Z,3A,3WP,F,S,C10,C,2VB,5 CM Partners
2018-07-07T08:58:00Z,3A,3XH,F,S,C12,B,3T3,5 CM Partners
2018-07-07T08:58:00Z,3A,3XH,F,S,C12,B,2KK,5 CM Partners
2018-07-07T08:58:00Z,3A,2KK,M,G,C12,B,3T3,Mating Partners
2018-07-07T08:58:00Z,3A,2KK,M,G,C12,B,3XH,5 CM Partners
2018-07-07T08:58:00Z,3A,3T3,F,G,C12,B,2KK,Mating Partners
2018-07-07T08:58:00Z,3A,3T3,F,G,C12,B,3XH,5 CM Partners
2018-07-07T08:58:00Z,3A,3VL,F,S,C12,B,3TM,5 CM Partners
2018-07-07T08:58:00Z,3A,3TM,F,S,C12,T,3VL,5 CM Partners
2018-07-07T08:58:00Z,3A,3TZ,F,S,C13,C,,
2018-07-07T08:58:00Z,3A,2VL,M,S,C13,C,,
2018-07-07T08:59:00Z,3A,2PY,M,S,M,,,
2018-07-07T09:01:00Z,3A,3OV,F,S,M,,2S7,5 CM Partners
2018-07-07T09:01:00Z,3A,2S7,M,S,M,,3OV,5 CM Partners
2018-07-07T09:02:00Z,3A,3P7,F,S,M,,,
2018-07-07T09:03:00Z,3A,2FN,M,S,M,,,
2018-07-07T09:04:00Z,3A,UKM,M,S,W,,,
2018-07-07T09:05:00Z,3B,3B2,F,S,M,,,
2018-07-07T09:07:00Z,3B,2SY,M,S,W,,,
2018-07-07T09:10:00Z,3B,3VW,F,S,B01,B,,
2018-07-07T09:11:00Z,3B,2SO,M,G,B01,B,3MB,Mating Partners
2018-07-07T09:11:00Z,3B,2SO,M,G,B01,B,2MX,5 CM Partners
2018-07-07T09:11:00Z,3B,3MB,F,G,B01,B,2SO,Mating Partners
2018-07-07T09:11:00Z,3B,3MB,F,G,B01,B,2MX,5 CM Partners
2018-07-07T09:11:00Z,3B,2MX,M,S,B01,B,2SO,5 CM Partners
2018-07-07T09:11:00Z,3B,2MX,M,S,B01,B,3MB,5 CM Partners
2018-07-07T09:12:00Z,3B,2VX,M,S,B03,C,3PZ,Touch Partners
2018-07-07T09:12:00Z,3B,3PZ,F,S,B03,C,2VX,Touch Partners
2018-07-07T09:13:00Z,3B,3KF,F,S,C01,C,,
2018-07-07T09:14:00Z,3B,2MT,M,CRT,C02,B,3WZ,Mating Partners
2018-07-07T09:14:00Z,3B,3WZ,F,CRT,C02,B,2MT,Mating Partners
2018-07-07T09:14:00Z,3B,3AN,F,S,W,,,
2018-07-07T09:15:00Z,3B,2VV,M,CRT,C10,B,3VA,Mating Partners
2018-07-07T09:15:00Z,3B,3VA,F,CRT,C10,B,2VV,Mating Partners
2018-07-07T09:16:00Z,3B,3MW,F,M,C17,B,,
2018-07-07T09:16:00Z,3B,3YT,F,OS,C18,B,,
2018-07-07T09:17:00Z,3B,3HN,F,L,C18,T,,
2018-07-07T09:18:00Z,3B,2WT,M,S,M,,,
2018-07-07T09:19:00Z,3B,2AM,M,S,W,,,
2018-07-07T09:21:00Z,3B,3XF,F,S,M,,,
2018-07-07T09:21:00Z,3B,2FZ,M,S,M,,,
2018-07-07T09:24:00Z,4B,2BL,M,S,W,,,
2018-07-07T09:25:00Z,4B,3K9,F,S,A01,B,3F7,5 CM Partners
2018-07-07T09:25:00Z,4B,3F7,F,S,A01,B,3K9,5 CM Partners
2018-07-07T09:26:00Z,4B,3P6,F,L,A02,T,,
2018-07-07T09:26:00Z,4B,3BZ,F,S,A10,B,,
2018-07-07T09:27:00Z,4B,3YS,F,S,A17,C,,
2018-07-07T09:30:00Z,4B,2KA,M,CRT,B18,B,3SF,Mating Partners
2018-07-07T09:30:00Z,4B,2KA,M,CRT,B18,B,2KY,5 CM Partners
2018-07-07T09:30:00Z,4B,2KA,M,CRT,B18,B,3LM,5 CM Partners
2018-07-07T09:30:00Z,4B,3SF,F,CRT,B18,B,2KA,Mating Partners
2018-07-07T09:30:00Z,4B,3SF,F,CRT,B18,B,2KY,5 CM Partners
2018-07-07T09:30:00Z,4B,3SF,F,CRT,B18,B,3LM,5 CM Partners
2018-07-07T09:30:00Z,4B,2KY,M,G,B18,B,3LM,Mating Partners
2018-07-07T09:30:00Z,4B,2KY,M,G,B18,B,2KA,5 CM Partners
2018-07-07T09:30:00Z,4B,2KY,M,G,B18,B,3SF,5 CM Partners
2018-07-07T09:30:00Z,4B,3LM,F,G,B18,B,2KY,Mating Partners
2018-07-07T09:30:00Z,4B,3LM,F,G,B18,B,2KA,5 CM Partners
2018-07-07T09:30:00Z,4B,3LM,F,G,B18,B,3SF,5 CM Partners
2018-07-07T09:30:00Z,4B,2A6,M,G,C01,B,3WW,Mating Partners
2018-07-07T09:30:00Z,4B,3WW,F,G,C01,B,2A6,Mating Partners
2018-07-07T09:32:00Z,4B,2SF,M,CRT,C02,B,3NB,Mating Partners
2018-07-07T09:32:00Z,4B,2SF,M,CRT,C02,B,2TV,5 CM Partners
2018-07-07T09:32:00Z,4B,2SF,M,CRT,C02,B,3VY,5 CM Partners
2018-07-07T09:32:00Z,4B,3NB,F,CRT,C02,B,2SF,Mating Partners
2018-07-07T09:32:00Z,4B,3NB,F,CRT,C02,B,2TV,5 CM Partners
2018-07-07T09:32:00Z,4B,3NB,F,CRT,C02,B,3VY,5 CM Partners
2018-07-07T09:32:00Z,4B,2TV,M,G,C02,B,3VY,Mating Partners
2018-07-07T09:32:00Z,4B,3VY,F,G,C02,B,2TV,Mating Partners
2018-07-07T09:32:00Z,4B,2TV,M,G,C02,B,2SF,5 CM Partners
2018-07-07T09:32:00Z,4B,2TV,M,G,C02,B,3NB,5 CM Partners
2018-07-07T09:32:00Z,4B,3VY,F,G,C02,B,2SF,5 CM Partners
2018-07-07T09:32:00Z,4B,3VY,F,G,C02,B,3NB,5 CM Partners
2018-07-07T09:34:00Z,4B,2HV,M,S,C17,B,,
2018-07-07T09:35:00Z,4B,2T7,M,S,M,,,
2018-07-07T09:36:00Z,4B,2AO,M,M,BACK,,,
2018-07-07T09:37:00Z,4B,3KH,F,S,BACK,,,
2018-07-31T22:11:00Z,6A,3W6,F,M,C18,B,3ZO,5 CM Partners
2018-07-31T22:12:00Z,6A,3XP,F,S,M,,,
2018-07-31T22:12:00Z,6A,3O3,F,S,M,,,
2018-07-31T22:21:00Z,6A,2H7,M,S,W,,,
2018-07-31T22:23:00Z,1A,3W7,F,S,W,,,
2018-07-31T22:25:00Z,1A,3TF,F,S,M,,,
2018-07-31T22:25:00Z,1A,2VA,M,S,W,,,
2018-07-31T22:26:00Z,1A,3O2,F,S,LEG,,,
2018-07-31T22:27:00Z,1A,2AN,M,S,A01,B,3M3,5 CM Partners
2018-07-31T22:27:00Z,1A,3M3,F,S,A01,B,2AN,5 CM Partners
2018-07-31T22:27:00Z,1A,3WO,F,S,A01,C,,
2018-07-31T22:28:00Z,1A,2SN,M,S,A02,B,,
2018-07-31T22:29:00Z,1A,3PT,F,S,A10,C,,
2018-07-31T22:30:00Z,1A,3LA,F,S,A10,B,3TX,5 CM Partners
2018-07-31T22:30:00Z,1A,3TX,F,S,A10,B,3LA,5 CM Partners
2018-07-31T22:30:00Z,1A,2K6,M,S,A10,C,,
2018-07-31T22:31:00Z,1A,2PX,M,CRT,A17,C,3XO,Mating Partners
2018-07-31T22:31:00Z,1A,3XO,F,CRT,A17,C,2PX,Mating Partners
2018-07-31T22:32:00Z,1A,2L9,M,CRT,A18,B,3K6,Mating Partners
2018-07-31T22:32:00Z,1A,3K6,F,CRT,A18,B,2L9,Mating Partners
2018-07-31T22:33:00Z,1A,2LP,M,S,B01,C,,
2018-07-31T22:35:00Z,1A,2BK,M,G,B10,B,3WS,Mating Partners
2018-07-31T22:35:00Z,1A,2BK,M,G,B10,B,2PV,5 CM Partners
2018-07-31T22:35:00Z,1A,3WS,F,G,B10,B,2BK,Mating Partners
2018-07-31T22:35:00Z,1A,3WS,F,G,B10,B,2PV,5 CM Partners
2018-07-31T22:35:00Z,1A,2PV,M,S,B10,B,2BK,5 CM Partners
2018-07-31T22:35:00Z,1A,2PV,M,S,B10,B,3WS,5 CM Partners
2018-07-31T22:36:00Z,1A,3MO,F,S,B17,B,2A7,5 CM Partners
2018-07-31T22:36:00Z,1A,2A7,M,S,B17,B,3MO,5 CM Partners
2018-07-31T22:37:00Z,1A,2LN,M,COP,B18,C,3TH,Mating Partners
2018-07-31T22:37:00Z,1A,3TH,F,COP,B18,C,2LN,Mating Partners
2018-07-31T22:37:00Z,1A,3VV,F,S,C01,B,,
2018-07-31T22:38:00Z,1A,2S3,M,S,C01,C,,
2018-07-31T22:39:00Z,1A,2BT,M,S,C09,C,,
2018-07-31T22:40:00Z,1A,3FB,F,S,C17,B,2KW,5 CM Partners
2018-07-31T22:40:00Z,1A,2KW,M,S,C17,B,3FB,5 CM Partners
2018-07-31T22:40:00Z,1A,2HZ,M,S,C17,C,,
2018-07-31T22:44:00Z,2B,3M6,F,S,W,,,
2018-07-31T22:45:00Z,2B,2FH,M,S,W,,,
2018-07-31T22:46:00Z,2B,3MV,F,S,M,,,
2018-07-31T22:47:00Z,2B,3VM,F,S,A01,B,,
2018-07-31T22:48:00Z,2B,3X6,F,S,A03,B,3TW,5 CM Partners
2018-07-31T22:48:00Z,2B,3X6,F,S,A03,B,2TH,5 CM Partners
2018-07-31T22:48:00Z,2B,3TW,F,S,A03,B,3X6,5 CM Partners
2018-07-31T22:48:00Z,2B,3TW,F,S,A03,B,2TH,5 CM Partners
2018-07-31T22:48:00Z,2B,2TH,M,S,A03,T,3TW,5 CM Partners
2018-07-31T22:48:00Z,2B,2TH,M,S,A03,T,3X6,5 CM Partners
2018-07-31T22:48:00Z,2B,3WK,F,S,A05,B,,
2018-07-31T22:50:00Z,2B,3SN,F,S,A07,B,,
2018-07-31T22:50:00Z,2B,2BN,M,S,A09,C,,
2018-07-31T22:50:00Z,2B,3YX,F,S,A13,B,,
2018-07-31T22:51:00Z,2B,2T3,M,S,A13,C,,
2018-07-31T22:51:00Z,2B,2SL,M,S,A17,C,,
2018-07-31T22:51:00Z,2B,3OA,F,S,A18,C,,
2018-07-31T22:52:00Z,2B,3VH,F,S,B10,C,,
2018-07-31T22:53:00Z,2B,3VB,F,S,C02,C,3TK,5 CM Partners
2018-07-31T22:53:00Z,2B,3TK,F,M,C02,C,3VB,5 CM Partners
2018-07-31T22:53:00Z,2B,2S2,M,S,C04,C,,
2018-07-31T22:54:00Z,2B,3HB,F,S,C08,B,,
2018-07-31T22:55:00Z,2B,2AX,M,S,C10,C,,
2018-07-31T22:55:00Z,2B,3HW,F,M,C12,B,,
2018-07-31T22:56:00Z,2B,2WN,M,S,C14,B,3SH,5 CM Partners
2018-07-31T22:56:00Z,2B,3SH,F,S,C14,B,2WN,5 CM Partners
2018-07-31T22:56:00Z,2B,2HL,M,S,C18,B,,
2018-07-31T22:57:00Z,2B,2MK,M,M,LEG,,,
2018-07-31T23:02:00Z,2B,2PZ,M,S,W,,,
2018-07-31T23:08:00Z,2B,2NM,M,S,BACK,,,
2018-07-31T23:12:00Z,2A,2FB,M,S,M,,,
2018-07-31T23:12:00Z,2A,2LX,M,S,LEG,,,
2018-07-31T23:13:00Z,2A,2NW,M,S,LEG,,,
2018-07-31T23:13:00Z,2A,2OM,M,S,LEG,,,
2018-07-31T23:13:00Z,2A,2HW,M,S,LEG,,,
2018-07-31T23:14:00Z,2A,3AT,F,S,LEG,,,
2018-07-31T23:14:00Z,2A,2NB,M,S,LEG,,,
2018-07-31T23:14:00Z,2A,3NS,F,S,LEG,,,
2018-07-31T23:15:00Z,2A,2SX,M,S,LEG,,,
2018-07-31T23:15:00Z,2A,3ZW,F,S,A01,B,,
2018-07-31T23:15:00Z,2A,3NM,F,S,A02,C,,
2018-07-31T23:16:00Z,2A,3SA,F,S,A02,B,,
2018-07-31T23:16:00Z,2A,2MW,M,S,A02,C,,
2018-07-31T23:17:00Z,2A,2PO,M,S,A09,B,3TV,5 CM Partners
2018-07-31T23:17:00Z,2A,3TV,F,S,A09,B,2PO,5 CM Partners
2018-07-31T23:18:00Z,2A,3XM,F,DEAD,A10,C,,
2018-07-31T23:20:00Z,2A,2F3,M,G,A10,B,3XX,Mating Partners
2018-07-31T23:20:00Z,2A,3XX,F,G,A10,B,2F3,Mating Partners
2018-07-31T23:22:00Z,2A,2M2,M,S,B01,C,3SO,5 CM Partners
2018-07-31T23:22:00Z,2A,3SO,F,S,B01,C,2M2,5 CM Partners
2018-07-31T23:22:00Z,2A,2FM,M,S,B01,C,,
2018-07-31T23:22:00Z,2A,3KV,F,S,B01,C,,
2018-07-31T23:23:00Z,2A,3TA,F,S,B10,C,,
2018-07-31T23:24:00Z,2A,2LA,M,S,B17,B,,
2018-08-05T16:09:00Z,2A,3XX,F,CRT,C18,B,2MF,Mating Partners
2018-08-05T16:09:00Z,2A,2MF,M,CRT,C18,B,3XX,Mating Partners
2018-08-05T16:10:00Z,2A,3NS,F,S,C18,B,,
2018-08-05T16:11:00Z,2A,2PN,M,S,LEG,,,
2018-08-05T16:11:00Z,2A,3VT,F,M,LEG,,,
2018-08-05T16:11:00Z,2A,3MA,F,S,M,,,
2018-08-05T16:12:00Z,2A,2HW,M,S,M,,,
2018-08-05T16:13:00Z,2A,3H7,F,S,M,,,
2018-08-05T16:13:00Z,2A,3SA,F,S,M,,,
2018-08-05T16:17:00Z,2A,2LX,M,S,W,,,
2018-08-05T16:21:00Z,2B,2PZ,M,S,BACK,,,
2018-08-05T16:21:00Z,2B,2WN,M,S,M,,,
2018-08-05T16:22:00Z,2B,2SW,M,S,A01,B,,
2018-08-05T16:22:00Z,2B,2TH,M,S,A01,C,,
2018-08-05T16:23:00Z,2B,3VH,F,S,A02,C,,
2018-08-05T16:23:00Z,2B,3MV,F,S,A03,B,,
2018-08-05T16:24:00Z,2B,2NM,M,S,A06,C,,
2018-08-05T16:24:00Z,2B,3VB,F,L,A07,T,,
2018-08-05T16:24:00Z,2B,3SN,F,L,A07,E,,
2018-08-05T16:25:00Z,2B,2S2,M,S,A11,B,,
2018-08-05T16:25:00Z,2B,3SH,F,S,A11,B,,
2018-08-05T16:25:00Z,2B,3WK,F,L,A11,B,,
2018-08-05T16:28:00Z,2B,2AA,M,S,A11,C,,
2018-08-05T16:29:00Z,2B,2SL,M,COP,A13,B,3VM,Mating Partners
2018-08-05T16:29:00Z,2B,3VM,F,COP,A13,B,2SL,Mating Partners
2018-08-05T16:30:00Z,2B,3HB,F,S,A15,B,,
2018-08-05T16:31:00Z,2B,2BN,M,S,A15,T,,
2018-08-05T16:31:00Z,2B,3HW,F,S,A17,B,,
2018-08-05T16:32:00Z,2B,2V7,M,S,C04,B,,
2018-08-05T16:33:00Z,2B,3X6,F,S,C10,B,,
2018-08-05T16:34:00Z,2B,3OA,F,S,C14,B,,
2018-08-05T16:34:00Z,2B,2AX,M,CRT,C16,B,3YX,Mating Partners
2018-08-05T16:34:00Z,2B,3YX,F,CRT,C16,B,2AX,Mating Partners
2018-08-05T16:35:00Z,2B,3TW,F,CRT,C18,B,2HL,Mating Partners
2018-08-05T16:35:00Z,2B,2HL,M,CRT,C18,B,3TW,Mating Partners
2018-08-05T16:36:00Z,2B,3S7,F,M,LEG,,,
2018-08-05T16:36:00Z,2B,3TK,F,S,M,,,
2018-08-06T14:45:00Z,5B,2BV,M,S,LEG,,,
2018-08-06T14:46:00Z,5B,3NA,F,S,A07,C,,
2018-08-06T14:47:00Z,5B,2MP,M,S,A07,C,,
2018-08-06T14:47:00Z,5B,2AY,M,S,A07,C,,
2018-08-06T14:48:00Z,5B,3SY,F,S,A11,B,,
2018-08-06T14:49:00Z,5B,3LH,F,S,A13,T,,
2018-08-06T14:49:00Z,5B,3FM,F,S,A14,C,,
2018-08-06T14:50:00Z,5B,3OX,F,S,A15,C,2VP,5 CM Partners
2018-08-06T14:50:00Z,5B,2VP,M,S,A15,C,3OX,5 CM Partners
2018-08-06T14:51:00Z,5B,3YB,F,S,A15,T,,
2018-08-06T14:52:00Z,5B,3N3,F,S,A17,E,,
2018-08-06T14:52:00Z,5B,3PO,F,S,C02,B,3XT,5 CM Partners
2018-08-06T14:52:00Z,5B,3PO,F,S,C02,B,3B7,5 CM Partners
2018-08-06T14:52:00Z,5B,3XT,F,S,C02,B,3B7,Touch Partners
2018-08-06T14:52:00Z,5B,3XT,F,S,C02,B,3PO,5 CM Partners
2018-08-06T14:52:00Z,5B,3B7,F,S,C02,B,3XT,Touch Partners
2018-08-06T14:52:00Z,5B,3B7,F,S,C02,B,3PO,5 CM Partners
2018-08-06T14:55:00Z,5B,2HK,M,S,C01,C,,
2018-08-06T14:55:00Z,5B,3OH,F,S,C04,T,2TM,Touch Partners
2018-08-06T14:55:00Z,5B,2TM,M,S,C04,T,3OH,Touch Partners
2018-08-06T14:57:00Z,5B,3OB,F,S,C06,B,,
2018-08-06T14:57:00Z,5B,2FX,M,CRT,C08,B,3NK,Mating Partners
2018-08-06T14:57:00Z,5B,3NK,F,CRT,C08,B,2FX,Mating Partners
